Time(s),Current(A),Voltage(V),Cycle,dt_s,current_avg,dCap_mAh,Cumulative_Capacity_mAh,Status
41724.0,9.906592154173214,53.463322622076,176.0,11.0,-4.082569602891883,-12.474518231058534,-44649.31211608679,Discharge
41734.0,10.616580301409702,52.53579693809082,176.0,10.0,10.261586227791485,28.50440618830968,-44620.80770989848,Charge
41759.0,9.061760390291992,52.18163826154571,176.0,25.0,9.839170345850874,68.32757184618663,-44552.48013805229,Charge
41770.0,11.330575833874471,53.52469034050924,176.0,11.0,10.196168112083258,31.1549581202544,-44521.325179932035,Charge
41783.0,8.33868170789816,52.74200339523264,176.0,13.0,9.834628770886344,35.51393722820068,-44485.811242703836,Charge
41794.0,10.690969258036702,53.768641407324246,176.0,11.0,9.514825482967458,29.07307786462279,-44456.73816483921,Charge
41799.0,11.979891961895737,53.57758645972805,176.0,5.0,11.335430609966245,15.743653624953117,-44440.99451121426,Charge
41811.0,10.31811783223008,53.70218097587725,176.0,12.0,11.149004897062934,37.16334965687644,-44403.831161557384,Charge
41820.0,8.46172192705743,53.33894939997577,176.0,9.0,9.38991987964378,23.47479969910945,-44380.35636185828,Charge
41835.0,-13.220434256038502,42.43344282211516,176.0,15.0,-2.379356164490509,-9.913984018710453,-44390.27034587699,Discharge
41847.0,-12.650020143480894,44.13741356145477,176.0,12.0,-12.935227199759671,-43.1174239991989,-44433.387769876186,Discharge
41856.0,-28.48367926073372,47.31132849647269,176.0,9.0,-20.56684970210728,-51.4171242552682,-44484.804894131456,Discharge
41875.0,-7.056805203455944,42.52217842134819,176.0,19.0,-17.770242232094805,-93.78738955827814,-44578.59228368974,Discharge
41883.0,-17.515502698988627,46.49238562156162,176.0,8.0,-12.286153951222259,-27.302564336049464,-44605.89484802579,Discharge
41890.0,-23.12468290567871,44.7454107133836,176.0,7.0,-20.32009280233364,-39.511291560093184,-44645.40613958588,Discharge
41900.0,-12.041953603997538,41.66293594098644,176.0,10.0,-17.583318254838098,-48.84255070788361,-44694.24869029377,Discharge
41910.0,-7.738200786026347,42.50975628076938,176.0,10.0,-9.890077195011916,-27.472436652810874,-44721.72112694658,Discharge
41923.0,-16.860744434244765,43.03178720564219,176.0,13.0,-12.29947261013553,-44.41476220326719,-44766.135889149846,Discharge
41940.0,-25.717608139513924,46.816319890701976,176.0,17.0,-21.289176286879318,-100.53222135470789,-44866.66811050456,Discharge
41948.0,8.999783710345756,53.05803483787838,177.0,8.0,-8.358912214584057,-18.57536047685346,-44885.24347098141,Discharge
41960.0,8.347248254068072,53.58649184836357,177.0,12.0,8.67351598220694,28.9117199406898,-44856.33175104072,Charge
41965.0,9.645874112110151,54.17349279980196,177.0,5.0,8.996561183089138,12.495223865401583,-44843.83652717532,Charge
41983.0,9.566124902519483,53.38569902683944,177.0,18.0,9.605999507314845,48.02999753657423,-44795.80652963875,Charge
41994.0,10.930437771737438,54.21320896632392,177.0,11.0,10.248281337128487,31.314192974559273,-44764.49233666419,Charge
42008.0,11.034260238056982,53.90656145097518,177.0,14.0,10.982349004897237,42.709135019044815,-44721.78320164514,Charge
42019.0,9.271604920063224,53.89524440622971,177.0,11.0,10.15293257906013,31.022849547128175,-44690.76035209801,Charge
42037.0,8.137471209334068,51.86833474490473,177.0,18.0,8.704538064698673,43.52269032349336,-44647.23766177452,Charge
42052.0,8.42391760394317,53.47227228955883,177.0,15.0,8.280694406638645,34.50289336099435,-44612.734768413524,Charge
42062.0,9.860448717386555,53.06813009398976,177.0,10.0,9.142183160664889,25.394953224069134,-44587.33981518946,Charge
42076.0,-14.618067523805005,41.66238810523244,177.0,14.0,-2.378809403209198,-9.25092545692466,-44596.59074064638,Discharge
42087.0,-18.97946653890392,45.18125616758535,177.0,11.0,-16.798767031354437,-51.32956592913856,-44647.92030657552,Discharge
42106.0,-27.200237473920627,45.677685460746986,177.0,19.0,-23.08985200641225,-121.86310781162021,-44769.783414387144,Discharge
42122.0,-11.828169322342433,46.29472252258359,177.0,16.0,-19.514203398131507,-86.72979288058448,-44856.51320726773,Discharge
42150.0,-19.52745881614189,46.091806833941824,177.0,28.0,-15.677814069242137,-121.93855387188329,-44978.451761139615,Discharge
42160.0,-16.975064683132445,41.73252095478433,177.0,10.0,-18.251261749637145,-50.69794930454762,-45029.149710444166,Discharge
42173.0,-19.23827253187785,45.71050698876475,177.0,13.0,-18.10666860750512,-65.38519219376849,-45094.53490263793,Discharge
42181.0,-25.1970354858538,43.65963726461069,177.0,8.0,-22.2176540088658,-49.37256446414622,-45143.90746710208,Discharge
42192.0,-22.423040817847173,47.15132820923154,177.0,11.0,-23.810038151850463,-72.75289435287642,-45216.66036145495,Discharge
42206.0,8.009174503829366,52.51293998359589,178.0,14.0,-7.206933157008879,-28.026962277256754,-45244.68732373221,Discharge
42224.0,8.407557341837961,52.07913046541622,178.0,18.0,8.20836592283369,41.04182961416845,-45203.64549411804,Charge
42242.0,10.769333566065551,53.28772389028792,178.0,18.0,9.588445453951781,47.94222726975891,-45155.703266848286,Charge
42253.0,11.969526773007908,52.85059990043317,178.0,11.0,11.369430169536756,34.739925518028976,-45120.96334133026,Charge
42297.0,11.770316166907284,52.21773273742709,178.0,44.0,11.869921469957621,145.07681796614872,-44975.88652336411,Charge
42302.0,8.302210227526263,53.96412046328174,178.0,5.0,10.036263197216797,13.939254440578885,-44961.94726892353,Charge
42319.0,11.841154975077323,53.675831277141626,178.0,17.0,10.071682601301818,47.56072339503636,-44914.3865455285,Charge
42343.0,-10.893152322430566,44.052568177799664,178.0,24.0,0.4740013263234033,3.160008842156022,-44911.22653668634,Charge
42360.0,-7.143526891483123,41.9988372764383,178.0,17.0,-9.01833960695682,-42.58660369951832,-44953.813140385864,Discharge
42370.0,-22.18664895618165,47.26594781462883,178.0,10.0,-14.665087923832361,-40.736355343978786,-44994.54949572984,Discharge
42401.0,-20.35450340866226,44.47912749388446,178.0,31.0,-21.27057618242193,-183.16329490418883,-45177.71279063403,Discharge
42418.0,-23.56336993900482,45.92511397617099,178.0,17.0,-21.958936673833513,-103.69497873754716,-45281.40776937158,Discharge
42423.0,-8.385121927359418,45.44735230068789,178.0,5.0,-15.974245933182093,-22.186452684975126,-45303.594222056556,Discharge
42441.0,-15.714198542715687,43.581540388801365,178.0,18.0,-12.049660235037528,-60.24830117518764,-45363.842523231746,Discharge
42459.0,-19.817407674108257,45.62153693142106,178.0,18.0,-17.765803108411944,-88.82901554205972,-45452.67153877381,Discharge
42473.0,-12.974560863829636,45.509833135744735,178.0,14.0,-16.39598426896892,-63.762161045990254,-45516.4336998198,Discharge
42488.0,10.820110886358004,54.16459287314924,179.0,15.0,-1.0772249887357894,-4.48843745306579,-45520.922137272864,Discharge
42506.0,9.302354178889388,53.68407828644485,179.0,18.0,10.061232532623723,50.30616266311862,-45470.61597460975,Charge
42535.0,10.28320165666133,53.4569003724926,179.0,29.0,9.792777917775386,78.88626655985726,-45391.72970804989,Charge
42545.0,11.380920629432271,52.1195119983075,179.0,10.0,10.832061143046827,30.089058730685633,-45361.640649319204,Charge
42552.0,8.677007510916,53.70025400377445,179.0,7.0,10.028964070174162,19.50076346978309,-45342.13988584942,Charge
42570.0,8.317438775298836,51.71797516105193,179.0,18.0,8.497223143107444,42.486115715537224,-45299.65377013388,Charge
42580.0,9.879927125962412,53.16322987090032,179.0,10.0,9.09868295063065,25.27411930730736,-45274.37965082657,Charge
42596.0,8.588749469454356,51.982785708601575,179.0,16.0,9.234338297708412,41.04150354537072,-45233.3381472812,Charge
42615.0,8.77220294924242,53.19018282176392,179.0,19.0,8.680476209348415,45.81362443822775,-45187.52452284298,Charge
42630.0,-18.56527441386521,42.16245857109488,179.0,15.0,-4.896535732311369,-20.402232217964038,-45207.926755060944,Discharge
42648.0,-12.535771201250103,47.175638034608816,179.0,18.0,-15.55052280755763,-77.75261403778815,-45285.67936909873,Discharge
42664.0,-14.470735314140672,42.05962556869535,179.0,16.0,-13.503253257695361,-60.014458923090494,-45345.693828021824,Discharge
42680.0,-12.218806009645215,46.46371897532664,179.0,16.0,-13.344770661892916,-59.31009183063518,-45405.00391985246,Discharge
42688.0,-28.226799144588934,47.25397262722131,179.0,8.0,-20.22280257711705,-44.93956128248233,-45449.94348113494,Discharge
42701.0,-20.211218102497117,43.56366545058566,179.0,13.0,-24.219008623543,-87.45753114057194,-45537.40101227551,Discharge
42708.0,-10.965236750871972,45.570770204906346,179.0,7.0,-15.588227426684519,-30.31044221855323,-45567.71145449406,Discharge
42724.0,-10.412297338851328,42.52528433716982,179.0,16.0,-10.688767044861624,-47.505631310496106,-45615.21708580456,Discharge
42735.0,-24.61836503173919,47.25415899225238,179.0,11.0,-17.51533118529523,-53.51906751062432,-45668.736153315185,Discharge
42744.0,-17.508691751920416,46.80682429525297,179.0,9.0,-21.063528391829777,-52.65882097957444,-45721.39497429476,Discharge
42751.0,10.420245790089576,53.61032954926779,180.0,7.0,-3.544222980915392,-6.891544685113262,-45728.28651897987,Discharge
42769.0,9.19517076339278,53.84052892162046,180.0,18.0,9.807708276741206,49.03854138370603,-45679.24797759616,Charge
42791.0,11.27958471847626,52.26418053115519,180.0,22.0,10.237377740934548,62.56175286126668,-45616.6862247349,Charge
42807.0,10.17495194324512,53.61740642675272,180.0,16.0,10.727268330860717,47.67674813715874,-45569.00947659774,Charge
42819.0,10.788442949995051,54.18264100000624,180.0,12.0,10.481697446620114,34.93899148873371,-45534.070485109005,Charge
42825.0,10.528683689915017,52.14406194617668,180.0,6.0,10.658563319955062,17.764272199925102,-45516.30621290908,Charge
42838.0,8.289173034361877,51.70141905266932,180.0,13.0,9.408928362138475,33.976685752166716,-45482.329527156915,Charge
42852.0,10.420821958786496,53.079843812175845,180.0,14.0,9.354997496574214,36.38054582001083,-45445.94898133691,Charge
42867.0,8.35197499886365,52.43846380473947,180.0,15.0,9.3863984788251,39.10999366177125,-45406.83898767514,Charge
42886.0,-8.125539229791876,41.66534135641039,180.0,19.0,0.1132178845359153,0.5975388350506642,-45406.24144884009,Charge
42899.0,-11.112029197130422,46.691903557283695,180.0,13.0,-9.61878421346112,-34.73449854860961,-45440.9759473887,Discharge
42912.0,-25.311267781443448,42.47176464069125,180.0,13.0,-18.211648489286908,-65.76428621131383,-45506.740233600016,Discharge
42923.0,-28.68343196155297,42.52595492939816,180.0,11.0,-26.99734987149818,-82.49190238513332,-45589.23213598515,Discharge
42941.0,-6.044045725578517,46.09471964647005,180.0,18.0,-17.363738843565713,-86.81869421782858,-45676.05083020298,Discharge
42948.0,-23.45260322001316,42.97532302730615,180.0,7.0,-14.74832447279581,-28.677297585991848,-45704.72812778897,Discharge
42960.0,-6.8823383261362565,44.6333109699386,180.0,12.0,-15.16747077307468,-50.558235910248925,-45755.28636369922,Discharge
42967.0,-28.66192688370395,41.64613870369872,180.0,7.0,-17.772132604920074,-34.556924509566805,-45789.84328820879,Discharge
42975.0,-9.482533149244322,44.48328848098958,180.0,8.0,-19.07223001647411,-42.382733369942464,-45832.22602157873,Discharge
42983.0,-26.19419338736213,41.90961256103619,180.0,8.0,-17.838363268303198,-39.640807262896,-45871.86682884163,Discharge
43000.0,9.555870388495103,53.38470387255404,181.0,17.0,-8.319161499433484,-39.28492930288034,-45911.15175814451,Discharge
43006.0,11.947519395735732,51.952965710545726,181.0,6.0,10.751694892115445,17.919491486859076,-45893.23226665765,Charge
43015.0,9.525848850796349,52.36207157162638,181.0,9.0,10.73668412326607,26.841710308165176,-45866.390556349485,Charge
43021.0,9.065278891667642,51.72692427466601,181.0,6.0,9.295563871232023,15.492606452053371,-45850.89794989743,Charge
43033.0,9.257999787246616,51.72362529645654,181.0,12.0,9.161639339457157,30.538797798190522,-45820.35915209924,Charge
43045.0,11.07325292481482,51.781592214297696,181.0,12.0,10.165626356030746,33.88542118676916,-45786.473730912476,Charge
43056.0,11.903400462462889,53.44633816339193,181.0,11.0,11.488326693638882,35.10322045278547,-45751.37051045969,Charge
43069.0,10.98562877090422,52.2758906681805,181.0,13.0,11.444514616683584,41.32741389357961,-45710.04309656611,Charge
43082.0,10.141008014536157,54.07197424460564,181.0,13.0,10.563318392720216,38.145316418156334,-45671.89778014795,Charge
43092.0,10.54918305112784,52.985037574160295,181.0,10.0,10.345095532832026,28.736376480088964,-45643.16140366786,Charge
43100.0,-14.42334953820644,47.34529264721504,181.0,8.0,-1.9370832435392709,-4.304629430087268,-45647.466033097946,Discharge
43108.0,-6.01313575931276,43.728519006529936,181.0,8.0,-10.21824264875957,-22.707205886132382,-45670.173238984076,Discharge
43114.0,-20.858308074615117,42.12831851469459,181.0,6.0,-13.43572191696391,-22.392869861606513,-45692.56610884568,Discharge
43133.0,-25.1853605088282,43.97825313843071,181.0,19.0,-23.021834291721632,-121.50412542853084,-45814.070234274215,Discharge
43140.0,-27.48939367461285,44.00153447747115,181.0,7.0,-26.337377091720498,-51.2115665672343,-45865.28180084145,Discharge
43157.0,-12.857091227038314,42.48326595633216,181.0,17.0,-20.173242450825555,-95.26253379556512,-45960.544334637016,Discharge
43165.0,-21.260779499501048,46.4502986581567,181.0,8.0,-17.058935363269654,-37.90874525171034,-45998.45307988873,Discharge
43177.0,-15.767323209090984,45.00970966655708,181.0,12.0,-18.514051354295987,-61.71350451431996,-46060.16658440305,Discharge
43186.0,-19.07457519979053,44.93085468014621,181.0,9.0,-17.420949204440728,-43.55237301110182,-46103.71895741415,Discharge
43195.0,-17.094379604614836,44.3942454539178,181.0,9.0,-18.084477402202655,-45.211193505506635,-46148.93015091966,Discharge
43203.0,10.690041951950324,52.908661332671045,182.0,8.0,-3.202168826332228,-7.115930725182729,-46156.04608164484,Discharge
43220.0,11.501958368898272,52.444521762159866,182.0,17.0,11.096000160424326,52.397778535337096,-46103.648303109505,Charge
43232.0,9.692537502208342,52.28767962293752,182.0,12.0,10.597247935553336,35.324159785177784,-46068.324143324324,Charge
43244.0,10.248090002100938,52.77856165521946,182.0,12.0,9.970313752154668,33.23437917384889,-46035.08976415048,Charge
43251.0,11.76308064445066,53.838876199861936,182.0,7.0,11.005585323275827,21.399749239703,-46013.690014910775,Charge
43256.0,11.334183116593332,52.35843899800951,182.0,5.0,11.548631880522024,16.03976650072503,-45997.65024841005,Charge
43261.0,11.659439188387037,54.16051542764887,182.0,5.0,11.496811152490213,15.967793267347517,-45981.682455142705,Charge
43266.0,9.292002187919303,52.17558767864789,182.0,5.0,10.4757206881532,14.549612066879444,-45967.13284307583,Charge
43276.0,9.27981635516497,52.238829192263374,182.0,10.0,9.285909271542165,25.79419242095046,-45941.33865065488,Charge
43294.0,8.893527857145559,52.000432024410806,182.0,18.0,9.086672106155293,45.43336053077646,-45895.9052901241,Charge
43307.0,-23.48482348616463,45.52675902384901,182.0,13.0,-7.295647814509507,-26.345394885728773,-45922.25068500983,Discharge
43314.0,-10.580037333343244,45.61216732289813,182.0,7.0,-17.032430409753907,-33.11861468563259,-45955.36929969546,Discharge
43330.0,-23.390847637103874,47.11414914848945,182.0,16.0,-16.98544248522353,-75.49085548988235,-46030.86015518534,Discharge
43339.0,-12.43728404357084,43.43291304839983,182.0,9.0,-17.91406584033733,-44.78516460084333,-46075.645319786185,Discharge
43354.0,-11.182187741144295,43.18527385850176,182.0,15.0,-11.809735892357539,-49.20723288482308,-46124.85255267101,Discharge
43361.0,-7.583573739861226,45.10445102761314,182.0,7.0,-9.382880740502731,-18.24449032875531,-46143.09704299976,Discharge
43372.0,-9.00083432133128,43.30234899110548,182.0,11.0,-8.292204030596224,-25.337290093488463,-46168.43433309325,Discharge
43380.0,-9.281296888213866,43.04287787615655,182.0,8.0,-9.141065604772544,-20.313479121716764,-46188.74781221497,Discharge
43392.0,-21.778154131443472,42.64203800722992,182.0,12.0,-15.52972550982864,-51.765751699428804,-46240.5135639144,Discharge
43412.0,11.004737749442372,52.870218449042746,183.0,20.0,-5.386708191000522,-29.926156616669566,-46270.43972053107,Discharge
43422.0,8.661241123391772,54.162546256826005,183.0,10.0,9.832989436417101,27.31385954560306,-46243.12586098546,Charge
43435.0,10.960755017991517,52.78945689883822,183.0,13.0,9.810998070691673,35.428604144164375,-46207.6972568413,Charge
43445.0,8.730937486541457,52.1474518512583,183.0,10.0,9.845846252266515,27.34957292296254,-46180.347683918335,Charge
43452.0,11.194797558368638,53.24192947902348,183.0,7.0,9.962867522455076,19.37224240477376,-46160.97544151356,Charge
43462.0,10.984577209316308,52.983505987206,183.0,10.0,11.089687383842502,30.804687177340284,-46130.17075433622,Charge
43480.0,10.989403020838472,52.36209612527946,183.0,18.0,10.986990115077418,54.93495057538709,-46075.235803760836,Charge
43488.0,9.968015065391224,51.85240524673852,183.0,8.0,10.478709043114875,23.286020095810837,-46051.949783665026,Charge
43498.0,11.93541751927514,53.159886589006085,183.0,10.0,10.95171629233321,30.421434145370025,-46021.528349519656,Charge
43511.0,8.184100800020445,52.37140471496809,183.0,13.0,10.059759159647822,36.32690807650602,-45985.20144144315,Charge
